SoilMoist,Rainfall,LST,NDVI,SAVI,VCI,TCI,VHI,LC_Code,Rainfall_Anom,SoilMoist_Anom,LST_Anom,NDVI_Anom,SAVI_Anom,LC,County,Month,Season,Season_Code,Date
0.17827221527090642,13.554359165332231,29.73429642678172,0.5524647825455952,0.34769642759264374,59.37030524102057,48.79444889828511,55.15844314031401,2.0,2.3867362783541197,-0.03391997033172505,-0.6180556308729456,0.026438215622637307,0.015922389874338843,grass,Elgeyo-Marakwet,10,ond,3,2004-10-31
0.1783310880384215,11.268972157818633,30.449590135120612,0.5454426747720853,0.3462553460310936,58.1586763451443,51.384808190375196,53.42820874029792,2.0,-0.27355037982292113,-0.03286322568279951,-0.3297857926567736,0.030079261152220548,0.019578917641857947,grass,Elgeyo-Marakwet,11,ond,3,2004-11-07
0.179779288389589,9.47117766412416,31.18262523864328,0.5354508444267886,0.3425276153504689,55.95882311094567,54.121025106064515,51.02179651650542,2.0,-3.071277025419852,-0.03031221224099929,0.06893889361919452,0.029537558600941777,0.020223497630904936,grass,Elgeyo-Marakwet,11,ond,3,2004-11-14
0.1825386383292299,8.991527530107355,31.84029081106314,0.5226717078921395,0.33630803424337324,52.79809554973795,56.64583779152172,48.15273242842094,2.0,-5.207379294134985,-0.026307200381510677,0.5175579588618197,0.024320247897109733,0.0174371030096719,grass,Elgeyo-Marakwet,11,ond,3,2004-11-21
0.18595774168145218,10.28465066511771,32.32309510725928,0.5081060747650586,0.3281442813911352,48.78177168259993,58.7475459027872,45.040469574121424,2.0,-6.109263410173123,-0.021596685478313327,0.9267308466987337,0.014813649688492483,0.011480585262906295,grass,Elgeyo-Marakwet,11,ond,3,2004-11-28
0.1889581352283023,13.687114616754682,32.54012659916882,0.49338784049385875,0.31912036690413154,44.267691911488775,60.1809555054997,42.050788674794205,2.0,-5.321136685569765,-0.017356262737962615,1.2089565461624385,0.00222958759633655,0.0031691099744908615,grass,Elgeyo-Marakwet,12,ond,3,2004-12-05
0.19069655864187043,19.31697603117271,32.454909669129904,0.4805419297276641,0.3106485110688882,39.8255668446718,60.6616755223448,39.64305758817637,2.0,-2.660801420769434,-0.0143858294529265,1.3071455298216694,-0.011651893421723685,-0.006289205632048915,grass,Elgeyo-Marakwet,12,ond,3,2004-12-12
0.19090632914335434,26.761285070327812,32.12523412609796,0.47180759632944924,0.30433092360655906,36.0816883449771,60.042416452719614,38.20103388258911,2.0,1.54604372153538,-0.012687248067956665,1.2645381374098115,-0.024664542324314222,-0.015389494390817215,grass,Elgeyo-Marakwet,12,ond,3,2004-12-19
0.1898448173327706,34.91695064451198,31.61554911061732,0.4692156268832724,0.3016808102351363,33.5671657494945,58.50784576803374,37.88124055555384,2.0,6.445840303503219,-0.011614877008977209,1.1312121988732289,-0.03464412421892881,-0.02256603865455281,grass,Elgeyo-Marakwet,12,ond,3,2004-12-26
0.18797618659929802,42.569066272617796,30.97537636007605,0.4738544958529736,0.3036136965361117,32.53964064216115,56.43253440719182,38.63664852703758,2.0,11.259930546888919,-0.010272798918954407,0.9407081627584762,-0.03984965781265881,-0.026567223811762974,grass,Elgeyo-Marakwet,1,jf,0,2005-01-02
0.18556172861837728,48.7369698961324,30.249966436245746,0.4851282979465765,0.30977467265021036,32.95357948749053,54.165707353914655,40.23147623815006,2.0,15.191437534670397,-0.008394939671165084,0.6976664193949998,-0.04031805591440341,-0.027374298780241637,grass,Elgeyo-Marakwet,1,jf,0,2005-01-09
0.182642191286685,52.889036993768634,29.471953730498104,0.5013408890558482,0.3189575001740231,34.62947077187327,51.95752652754202,42.393638840165806,2.0,17.78417711617544,-0.00615305385390285,0.40833926073329724,-0.036828771803499465,-0.025520590164993997,grass,Elgeyo-Marakwet,1,jf,0,2005-01-16
0.17921708248378876,55.24393692589212,28.68328054650837,0.5205123503354631,0.32984058341139283,37.319674274543715,49.94805361630338,44.91497942709929,2.0,19.10467539240894,-0.0038613159231089384,0.13093289639550765,-0.03056667367715685,-0.02181516758817148,grass,Elgeyo-Marakwet,1,jf,0,2005-01-23
0.175344279509574,56.421542905683175,27.903280634578874,0.5409772201904558,0.3415057926946911,40.76509850684142,48.20647590681887,47.65249306289735,2.0,19.660899111113885,-0.001868502272679838,-0.0635042268797698,-0.022502412539986014,-0.01681290491142336,grass,Elgeyo-Marakwet,1,jf,0,2005-01-30
0.17109413439154889,56.973994050413474,27.131834842010864,0.5616921496242341,0.3534442914640967,44.736748248787116,46.838446976116025,50.48652967210412,2.0,20.00028436161544,-0.0005587767608412503,-0.14400283687979906,-0.013173320652556234,-0.010832103131224046,grass,Elgeyo-Marakwet,2,jf,0,2005-02-06
0.1666388637364721,57.10126449082086,26.382075801462253,0.5819411792413605,0.3653590526575939,49.05487134354018,45.962670324633706,53.27635882731757,2.0,20.375206268113917,-0.00018770600240497481,-0.12190789968056286,-0.0029142619859717964,-0.004023918834819447,grass,Elgeyo-Marakwet,2,jf,0,2005-02-13
0.1624853879614488,56.475510152830516,25.679456133734718,0.6010853150877152,0.3769238312428458,53.58185551697844,45.48866770301843,55.961955637197214,2.0,20.44127741449743,-0.0005438124085088263,-0.05080856273498213,0.008023374698705158,0.003481589352198241,grass,Elgeyo-Marakwet,2,jf,0,2005-02-20
0.15941799139918209,54.378665768441124,25.03968748236122,0.6183879947705705,0.3875577600265696,58.13366890477109,45.29546904122768,58.4798476760458,2.0,19.386619281154303,-0.000985988060110965,-0.028273426574768834,0.019258541067137504,0.011300634867936107,grass,Elgeyo-Marakwet,2,jf,0,2005-02-27
